structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skills,wikiNotes
,1069,Defeat Araxxor 150 Times,Defeat Araxxor in Morytania Spider cave 150 times.,,,,3,Hard,NaN,SLAYER 92,92 Slayer Araxxor slayer task
,1070,Defeat Araxxor 50 Times,Defeat Araxxor in Morytania Spider cave 50 times.,,,,3,Hard,NaN,SLAYER 92,92 Slayer Araxxor slayer task
,1071,Defeat a Urium Shade,Defeat a Urium Shade.,,,,3,Hard,NaN,FIREMAKING 80,80 Firemaking to cremate Fiyr remains Completion of   Shades of Mort'ton and a gold key red
,1072,Defeat the Grotesque Guardians,Defeat the Grotesque Guardians at the Slayer Tower.,,,,3,Hard,NaN,SLAYER 75,75 Slayer
,1073,Defeat the Grotesque Guardians 150 Times,Defeat the Grotesque Guardians at the Slayer Tower 150 times.,,,,3,Hard,NaN,SLAYER 75,75 Slayer
,1074,Defeat the Grotesque Guardians 50 Times,Defeat the Grotesque Guardians at the Slayer Tower 50 times.,,,,3,Hard,NaN,SLAYER 75,75 Slayer
,1075,Defeat The Nightmare,Defeat The Nightmare in the Sisterhood Sanctuary.,,,,3,Hard,NaN,,
,1076,Defeat The Nightmare 25 times,Defeat The Nightmare or Phosani's Nightmare 25 times combined.,,,,3,Hard,NaN,,
,1077,Defeat an Abyssal Demon in Morytania,Defeat an Abyssal Demon in Morytania.,,,,3,Hard,NaN,SLAYER 85,85 Slayer
,1078,Equip a Nightmare Staff,Equip a normal Nightmare Staff.,,,,3,Hard,NaN,MAGIC 72; HITPOINTS 50,"72 Magic,  50 Hitpoints"
,1079,Equip a Piece of Zealot's Robes,"Equip either a Zealot's helm, a Zealot's robe top, a Zealot's robe bottom or a Zealot's boots.",,,,3,Hard,NaN,FIREMAKING 80,80 Firemaking Completion of   Shades of Mort'ton
,1080,Equip any Full Barrows Armour Set,Equip a full set of any Barrows armour + weapon. This task earns one Demonic Pact.,,,,3,Hard,NaN,DEFENCE 70; ATTACK 70; RANGED 70,"70 Defence, one of  70 Attack or  70 Ranged"
,1081,Equip Aranea Boots,Equip Aranea Boots.,,,,3,Hard,NaN,SLAYER 92,92 Slayer
,1082,Equip Full Ahrims Armour Set,Equip a full set of Ahrims items.,,,,3,Hard,NaN,MAGIC 70; DEFENCE 70; ATTACK 70,"70 Magic,  70 Defence,  70 Attack"
,1083,Equip Full Dharoks Armour Set,Equip a full set of Dharoks items.,,,,3,Hard,NaN,STRENGTH 70; DEFENCE 70; ATTACK 70,"70 Strength,  70 Defence,  70 Attack"
,1084,Equip Full Guthans Armour Set,Equip a full set of Guthans items.,,,,3,Hard,NaN,DEFENCE 70; ATTACK 70,"70 Defence,  70 Attack"
,1085,Equip Full Karils Armour Set,Equip a full set of Karils items.,,,,3,Hard,NaN,RANGED 70; DEFENCE 70,"70 Ranged,  70 Defence"
,1086,Equip Full Torags Armour Set,Equip a full set of Torags items.,,,,3,Hard,NaN,STRENGTH 70; DEFENCE 70; ATTACK 70,"70 Strength,  70 Defence,  70 Attack"
,1087,Equip Full Veracs Armour Set,Equip a full set of Veracs items.,,,,3,Hard,NaN,DEFENCE 70; ATTACK 70,"70 Defence,  70 Attack"
,1088,Equip a Granite Hammer or Granite Ring,Equip either a Granite Hammer or a Granite Ring.,,,,3,Hard,NaN,SLAYER 75; STRENGTH 50; ATTACK 50; DEFENCE 50,"75 Slayer,  50 Strength, either  50 Attack or  50 Defence"
,1089,Obtain Every Hallowed Tool,Obtain all four Hallowed Tools from the Hallowed Sepulchre.,,,,3,Hard,NaN,AGILITY 52,"52 Agility Completion of   Sins of the Father, see Hallowed Sepulchre page for other skill requirements"
,1090,Open a Gold Chest,Open a Gold Chest from Shades of Mort'ton.,,,,3,Hard,NaN,FIREMAKING 80,80 Firemaking Completion of   Shades of Mort'ton
,1091,Floor 4 of the Hallowed Sepulchre,Complete floor 4 of the Hallowed Sepulchre in Darkmeyer.,,,,3,Hard,NaN,AGILITY 82,82 Agility Completion of   Sins of the Father
,1092,Unlock permanent boat travel with Andras,Unlock permanent boat travel with Andras in Morytania.,,,,3,Hard,2.9,,
,1093,Complete Sins of the Father,Complete the   Sins of the Father quest.,,,,3,Hard,NaN,WOODCUTTING 62; FLETCHING 60; CRAFTING 56; AGILITY 52; ATTACK 50; SLAYER 50; MAGIC 49,"62 Woodcutting,  60 Fletching,  56 Crafting,  52 Agility,  50 Attack,  50 Slayer,  49 Magic Completion of   Vampyre Slayer"
,1094,Pickpocket a Vyre 50 Times,Pickpocket a Vyre 50 times.,,,,3,Hard,NaN,THIEVING 82,82 Thieving
,1095,Burn 20 Blisterwood Logs,Burn 20 Blisterwood Logs.,,,,3,Hard,NaN,FIREMAKING 62; WOODCUTTING 62,"62 Firemaking,  62 Woodcutting Completion of   Sins of the Father"
,1096,Cook 20 Sharks in Darkmeyer,Cook 20 Sharks in Darkmeyer.,,,,3,Hard,NaN,COOKING 80,80 Cooking Partial completion of   Sins of the Father
,1097,Learn how to make Swampbark,Learn how to make swampbark armour by reading the runescroll of swampbark.,,,,3,Hard,NaN,FIREMAKING 5,5 Firemaking Completion of   Shades of Mort'ton
,1098,Learn how to make Bloodbark,Learn how to make bloodbark armour by reading the runescroll of bloodbark.,,,,3,Hard,NaN,FIREMAKING 5,5 Firemaking Completion of   Shades of Mort'ton
,1099,Zalcano Combat Achievements,Complete all of the Combat Achievements for Zalcano.,,,,3,Hard,NaN,,
,1100,Load a blowpipe with Rune Darts,Load a Toxic Blowpipe with Rune Darts.,,,,3,Hard,NaN,FLETCHING 53,53 Fletching
,1101,Defeat 50 Elves in Tirannwn,Defeat 50 Elves in Tirannwn.,,,,3,Hard,0.3,,
,1102,Defeat the memory of Seren,Defeat the Fragment of Seren by replaying her fight using the Memoriam Device.,,,,3,Hard,NaN,,
,1103,Defeat a Dark Beast in Tirannwn,Defeat a Dark Beast in Tirannwn.,,,,3,Hard,NaN,SLAYER 90,90 Slayer
,1104,Defeat a Nechryael in Tirannwn,Defeat a Nechryael in Tirannwn.,,,,3,Hard,NaN,SLAYER 80,80 Slayer
,1105,Defeat Zalcano,Defeat Zalcano in Prifddinas. This task earns one Demonic Pact.,,,,3,Hard,9.2,,
,1106,Defeat Zalcano 50 Times,Defeat Zalcano in Prifddinas 50 times.,,,,3,Hard,NaN,,
,1107,Defeat Zulrah,Defeat Zulrah at the Poison Waste.,,,,3,Hard,0.6,,
,1108,Defeat Zulrah 50 Times,Defeat Zulrah at the Poison Waste 50 times.,,,,3,Hard,NaN,,
,1109,Equip a Crystal Bow,Equip a Crystal Bow.,,,,3,Hard,NaN,AGILITY 50; RANGED 70,"50 Agility,  70 Ranged"
,1110,Equip a Crystal Shield,Equip a Crystal Shield.,,,,3,Hard,NaN,AGILITY 50; DEFENCE 70,"50 Agility,  70 Defence"
,1111,Equip a Dark Bow in Tirannwn,Equip a dark bow in Tirannwn. This task earns one Demonic Pact.,,,,3,Hard,NaN,RANGED 60; SLAYER 90,"60 Ranged,  90 Slayer"
,1112,Equip any piece of Crystal Armour,"Equip either the Crystal Helmet, Body or Legs.",,,,3,Hard,NaN,DEFENCE 70,70 Defence Completion of   The Gauntlet
,1113,Equip a one-hand Leaf-bladed weapon in Tirannwn,Equip a leaf-bladed sword or leaf-bladed battleaxe in Tirannwn.,,,,3,Hard,NaN,ATTACK 50; SLAYER 55,"50 Attack,  55 Slayer"
,1114,Complete the Corrupted Gauntlet,Complete the Corrupted Gauntlet in Prifddinas. This task earns one Demonic Pact.,,,,3,Hard,12.1,,
,1115,Complete the Gauntlet,Complete the Gauntlet in Prifddinas.,,,,3,Hard,22.8,,
,1116,Open the Enhanced Crystal Chest,Open the Enhanced Crystal Chest in Prifddinas.,,,,3,Hard,NaN,,
,1117,Craft an Eternal Teleport Crystal,Use a Singing Bowl to craft an Eternal Teleport Crystal.,,,,3,Hard,0.9,SMITHING 80; CRAFTING 80,"80 Smithing,  80 Crafting"
,1118,Find Every Memoriam Crystal,Find every Memoriam Crystal in Prifddinas and add them to the Memoriam Device.,,,,3,Hard,0.6,AGILITY 75,75 Agility
,1119,Receive a Crystal Acorn from Pennant,"Trade in a crystal weapon seed, crystal armour seed, or crystal tool seed to Pennant for a crystal acorn.",,,,3,Hard,NaN,,
,1120,Mine 200 Soft Clay in Tirannwn,Mine 200 Soft Clay in Tirannwn.,,,,3,Hard,1.4,MINING 70,70 Mining
,1121,Pickpocket an Elf 50 Times,Pickpocket an Elf 50 times.,,,,3,Hard,4.6,THIEVING 85,85 Thieving
,1122,Receive a Dragonstone Amulet from an Impling,Receive a Dragonstone Amulet from a Crystal Impling.,,,,3,Hard,4.6,HUNTER 80,80 Hunter
,1123,Check a grown Crystal Tree,Check the health of a Crystal Tree you've grown in Prifddinas.,,,,3,Hard,NaN,FARMING 74,74 Farming
,1124,Chop 100 Teak Logs in Prifddinas,Chop 100 Teak Logs in Prifddinas.,,,,3,Hard,12.4,WOODCUTTING 35,35 Woodcutting
,1125,Chop 50 Magic Logs in Tirannwn,Chop 50 Magic Logs in Tirannwn.,,,,3,Hard,0.3,WOODCUTTING 75,75 Woodcutting
,1126,Complete 50 laps of the Prifddinas Agility Course,Complete 50 laps of the Prifddinas Agility Course.,,,,3,Hard,NaN,AGILITY 75,75 Agility
,1127,Complete the Prifddinas Agility Course,Complete a lap of the Prifddinas Agility Course.,,,,3,Hard,0.9,AGILITY 75,75 Agility
,1128,Complete the Prifddinas Agility Course in 1:10,Complete a lap of the Prifddinas Agility Course in 1:10 or less.,,,,3,Hard,0.9,AGILITY 75,75 Agility
,1129,Craft 50 Death Runes,Craft 50 Death Runes from Essence at the Death Altar.,,,,3,Hard,NaN,RUNECRAFT 65,65 Runecraft
,1130,Craft a Piece of Crystal Armour,Use a Singing Bowl to craft any piece of Crystal armour.,,,,3,Hard,NaN,SMITHING 70; CRAFTING 70,"70 Smithing,  70 Crafting"
,1131,Create 25 Divine Super Attack Potions,Create 25 Divine Super Attack Potions.,,,,3,Hard,NaN,HERBLORE 70,70 Herblore
,1132,Create 25 Divine Super Strength Potions,Create 25 Divine Super Strength Potions.,,,,3,Hard,NaN,HERBLORE 70,70 Herblore
,1133,Dissect 50 Sacred Eels,Dissect 50 Sacred Eels.,,,,3,Hard,NaN,FISHING 87; COOKING 72,"87 Fishing,  72 Cooking"
,1134,Harvest Some Snape Grass in Prifddinas,Harvest some Snape grass from the Prifddinas allotment patch.,,,,3,Hard,NaN,FARMING 61,61 Farming
,1135,Make 100 Mahogany Planks in Prifddinas,Make 100 mahogany planks in Prifddinas.,,,,3,Hard,1.4,,
,1136,Create 100 Anti-venom Potions,Make an anti-venom potion 100 times at any dosage.,,,,3,Hard,NaN,HERBLORE 87,87 Herblore
,1137,Thieve a Diamond from a Gem Stall in Tirannwn,Thieve a Diamond from a Gem Stall in Tirannwn.,,,,3,Hard,3.2,THIEVING 75,75 Thieving
,1138,Complete the Hard Wilderness Diary,Complete all of the Hard tasks in the   Wilderness Achievement Diary.,,,,3,Hard,NaN,,See   Wilderness Diary#Hard
,1139,Open 10 Muddy Chests,Open 10 Muddy Chests.,,,,3,Hard,NaN,,
,1140,Open 15 Zombie Pirate Lockers,Open 15 Zombie Pirate Lockers.,,,,3,Hard,NaN,,
,1141,Open 50 Larran's Chests,Open 50 of either Larran's Small Chest or Larran's Big Chest.,,,,3,Hard,NaN,,
,1142,Open 50 Zombie Pirate Lockers,Open 50 Zombie Pirate Lockers.,,,,3,Hard,NaN,,
,1143,Use a teleport anchoring scroll,Use a teleport anchoring scroll.,,,,3,Hard,NaN,,
,1144,Fully charge a Bracelet of Ethereum,Fully charge a Bracelet of ethereum.,,,,3,Hard,NaN,,
,1145,Defeat Callisto 300 times,Defeat Callisto or Artio 300 times.,,,,3,Hard,NaN,,
,1146,Defeat Venenatis 300 times,Defeat Venenatis or Spindel 300 times.,,,,3,Hard,NaN,,
,1147,Defeat Vet'ion 300 times,Defeat Vet'ion or Calvar'ion 300 times.,,,,3,Hard,NaN,,
,1148,Defeat Callisto,Defeat Callisto in the Wilderness.,,,,3,Hard,6.1,,
,1149,Defeat Callisto 150 times,Defeat Callisto or Artio 150 times.,,,,3,Hard,NaN,,
,1150,Defeat Callisto 50 times,Defeat Callisto or Artio 50 times.,,,,3,Hard,NaN,,
,1151,Defeat Scorpia,Defeat Scorpia in the Wilderness.,,,,3,Hard,4.3,,
,1152,Defeat the Chaos Elemental,Defeat the Chaos Elemental in the Wilderness.,,,,3,Hard,2.5,,
,1153,Defeat the Corporeal Beast,Defeat the Corporeal Beast in the Wilderness. This task earns one Demonic Pact.,,,,3,Hard,NaN,,
,1154,Defeat the Corporeal Beast 50 Times,Defeat the Corporeal Beast in the Wilderness 50 times.,,,,3,Hard,NaN,,
,1155,Defeat the King Black Dragon,Defeat the King Black Dragon in the Wilderness.,,,,3,Hard,2.2,,
,1156,Defeat Venenatis,Defeat Venenatis in the Wilderness.,,,,3,Hard,1.8,,
,1157,Defeat Venenatis 150 times,Defeat Venenatis or Spindel 150 times.,,,,3,Hard,NaN,,
,1158,Defeat Venenatis 50 times,Defeat Venenatis or Spindel 50 times.,,,,3,Hard,NaN,,
,1159,Defeat Vet'ion,Defeat Vet'ion in the Wilderness.,,,,3,Hard,2.5,,
,1160,Defeat Vet'ion 150 times,Defeat Vet'ion or Calvar'ion 150 times.,,,,3,Hard,NaN,,
,1161,Defeat Vet'ion 50 times,Defeat Vet'ion or Calvar'ion 50 times.,,,,3,Hard,NaN,,
,1162,Defeat a Runite golem,Defeat a runite golem inside the Wilderness Resource Area.,,,,3,Hard,2.5,MINING 85,85 Mining
,1163,Equip a Malediction Ward,Equip a Malediction Ward. This task earns one Demonic Pact.,,,,3,Hard,NaN,DEFENCE 60,60 Defence
,1164,Equip an Odium Ward,Equip an Odium ward.,,,,3,Hard,NaN,DEFENCE 60,60 Defence
,1165,Equip 100 Black Chinchompas,Equip a stack of at least 100 Black Chinchompas.,,,,3,Hard,1.8,HUNTER 73; RANGED 65,"73 Hunter,  65 Ranged"
,1166,Equip 250 Black Chinchompas,Equip a stack of at least 250 Black Chinchompas.,,,,3,Hard,1.8,HUNTER 73; RANGED 65,"73 Hunter,  65 Ranged"
,1167,Equip a Dragon 2-Handed Sword in the Wilderness,Equip a dragon 2h sword in the Wilderness. This task earns one Demonic Pact.,,,,3,Hard,1.8,ATTACK 60,60 Attack
,1168,Equip an Enchanted Slayer Staff,Equip an Enchanted Slayer Staff.,,,,3,Hard,NaN,MAGIC 75; SLAYER 55,"75 Magic,  55 Slayer"
,1169,Equip a Pair of Dragon Boots in the Wilderness,Equip a pair of dragon boots while inside the Wilderness.,,,,3,Hard,NaN,DEFENCE 60; SLAYER 83,"60 Defence,  83 Slayer"
,1170,Redeem 50 Wilderness Agility Tickets,Redeem 50 Wilderness Agility Tickets.,,,,3,Hard,2.9,AGILITY 52,52 Agility
,1171,Sacrifice Some Dragon Bones at the Chaos Temple,Sacrifice some Dragon Bones at the Western Chaos Temple altar.,,,,3,Hard,33.8,,
,1172,Catch 100 Dark Crabs,Catch 100 dark crabs in the Wilderness.,,,,3,Hard,NaN,FISHING 85,85 Fishing
,1173,Cross the Chaos Temple Stone Shortcut,Cross the Chaos Temple Stone Shortcut.,,,,3,Hard,1.1,AGILITY 72,72 Agility
,1174,Catch a Black Chinchompa,Catch a Black Chinchompa in the Wilderness.,,,,3,Hard,10.1,HUNTER 73,73 Hunter
,1175,100 Combat Achievements,Complete 100 Combat Achievements.,,,,4,Elite,NaN,,
,1176,150 Combat Achievements,Complete 150 Combat Achievements.,,,,4,Elite,NaN,,
,1177,200 Combat Achievements,Complete 200 Combat Achievements.,,,,4,Elite,NaN,,
,1178,250 Combat Achievements,Complete 250 Combat Achievements.,,,,4,Elite,NaN,,
,1179,350 Collection log slots,Obtain 350 unique Collection Log slots.,,,,4,Elite,NaN,,
,1180,50 Combat Achievements,Complete 50 Combat Achievements.,,,,4,Elite,NaN,,
,1181,500 Collection log slots,Obtain 500 unique Collection Log slots.,,,,4,Elite,NaN,,
,1182,Abyssal Sire Combat Achievements,Complete all of the Combat Achievements for Abyssal Sire.,,,,4,Elite,NaN,,See Abyssal Sire § Combat Achievements
,1183,Combat Achievements Hard Tier,Obtain enough points to unlock the hard tier of Combat Achievements.,,,,4,Elite,NaN,,416 Combat Achievement points
,1184,Combat Achievements Medium Tier,Obtain enough points to unlock the medium tier of Combat Achievements.,,,,4,Elite,NaN,,161 Combat Achievement points
,1185,Complete 10 Speed Tasks,Complete 10 Combat Achievement Speed tasks.,,,,4,Elite,NaN,,
,1186,Complete 20 Speed Tasks,Complete 20 Combat Achievement Speed tasks.,,,,4,Elite,NaN,,
,1187,Complete 30 Speed Tasks,Complete 30 Combat Achievement Speed tasks.,,,,4,Elite,NaN,,
,1188,Complete all tasks for 10 bosses,Complete all of the Combat Achievements available at 10 different bosses within the areas you have unlocked.,,,,4,Elite,NaN,,
,1189,Complete all tasks for 5 bosses,Complete all of the Combat Achievements available at 5 different bosses within the areas you have unlocked.,,,,4,Elite,NaN,,
,1190,Activate an Imbued Heart,Obtain and activate an Imbued heart.,,,,4,Elite,NaN,SLAYER 5,5 Slayer Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked
,1191,Add a Jar to a Display Case,Add a Jar to a Display Case in your Player Owned House Achievement Gallery.,,,,4,Elite,NaN,,Check associated bosses
,1192,Complete 200 Slayer Tasks,Complete 200 Slayer Tasks.,,,,4,Elite,NaN,,
,1193,Obtain a Boss Pet,Obtain any Boss Pet.,,,,4,Elite,NaN,,
,1194,Reach Combat Level 120,Reach Combat Level 120.,,,,4,Elite,NaN,,
,1195,Reach Combat Level 126,Reach Combat Level 126.,,,,4,Elite,NaN,,
,1196,Slay an Abyssal Demon,Slay an Abyssal Demon whilst on an Abyssal Demon Slayer Task.,,,,4,Elite,NaN,SLAYER 85,85 Slayer
,1197,Defeat 50 Superior slayer creatures,Defeat 50 Superior Slayer Creatures.,,,,4,Elite,NaN,SLAYER 5,5 Slayer Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked
,1198,Defeat the Abyssal Sire 150 Times,Defeat the Abyssal Sire in the Abyssal Nexus 150 times.,,,,4,Elite,NaN,SLAYER 85,85 Slayer
,1199,Defeat the Abyssal Sire 300 Times,Defeat the Abyssal Sire in the Abyssal Nexus 300 times.,,,,4,Elite,NaN,SLAYER 85,85 Slayer
,1200,Defeat the Abyssal Sire 50 Times,Defeat the Abyssal Sire in the Abyssal Nexus 50 times.,,,,4,Elite,NaN,SLAYER 85,85 Slayer
,1201,Defeat 150 Echo Bosses,Defeat 150 Echo Bosses.,,,,4,Elite,NaN,,
,1202,Defeat 4 unique Echo Bosses,Defeat 4 unique Echo Bosses. This task earns one Demonic Pact.,,,,4,Elite,NaN,,
,1203,Defeat 75 Echo Bosses,Defeat 75 Echo Bosses.,,,,4,Elite,NaN,,
,1204,Equip a Dragonfire Shield,Equip a Dragonfire Shield.,,,,4,Elite,NaN,DEFENCE 75,75 Defence
,1205,Equip a piece of Virtus,"Equip either the Virtus Mask, Robe top, or Robe Bottoms.",,,,4,Elite,NaN,MAGIC 78; DEFENCE 75,"78 Magic,  75 Defence"
,1206,Equip an Abyssal Bludgeon,Equip an Abyssal Bludgeon.,,,,4,Elite,NaN,ATTACK 70; STRENGTH 70; SLAYER 85,"70 Attack,  70 Strength,  85 Slayer"
,1207,Equip an Abyssal Dagger,Equip an Abyssal Dagger.,,,,4,Elite,NaN,ATTACK 70; SLAYER 85,"70 Attack,  85 Slayer"
,1208,Equip an Abyssal Whip,Equip an Abyssal Whip.,,,,4,Elite,NaN,ATTACK 70; SLAYER 85,"70 Attack,  85 Slayer"
,1209,Equip an Eternal Slayer Ring,Craft and equip an Eternal slayer ring.,,,,4,Elite,NaN,SLAYER 5; CRAFTING 75,"5 Slayer,  75 Crafting Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked, Unlocked Ring Bling for 300 Slayer reward points"
,1210,Equip four unique Echo Items,Equip four unique echo items.,,,,4,Elite,NaN,,
,1211,Equip the Soulreaper Axe,Equip the Soulreaper Axe.,,,,4,Elite,NaN,ATTACK 80; STRENGTH 80,"80 Attack,  80 Strength"
,1212,75 Master Clue Scrolls,Open 75 Reward caskets for completing Master clue scrolls.,,,,4,Elite,NaN,,
,1213,Fill 25 Master Clue Collection Log Slots,Fill 25 slots in the Master Clue section of the Collection Log.,,,,4,Elite,NaN,,
,1214,Gain 25 Unique Items From Elite Clues,Gain 25 unique items from Elite Clue Scroll Reward Caskets.,,,,4,Elite,NaN,,
,1215,Gain 25 Unique Items From Master Clues,Gain 25 unique items from Master Clue Scroll Reward Caskets.,,,,4,Elite,NaN,,
,1216,Mine a size 8+ shooting star,Mine a shooting star which is either size 8 or 9.,,,,4,Elite,NaN,MINING 80,80 Mining
,1217,Achieve Your First Level 90,Reach level 90 in any skill.,,,,4,Elite,1.8,,
,1218,Achieve Your First Level 95,Reach level 95 in any skill.,,,,4,Elite,0.3,,
,1219,Catch 500 Chinchompas,Catch 500 Chinchompas.,,,,4,Elite,2.9,HUNTER 53,53 Hunter
,1220,Craft an Onyx Amulet,Craft an Onyx Amulet.,,,,4,Elite,NaN,CRAFTING 90,90 Crafting
,1221,Fletch 100 Dragon Javelins,Fletch 100 Dragon Javelins.,,,,4,Elite,NaN,FLETCHING 92,92 Fletching
,1222,Make a Super Combat Potion,Make a Super Combat Potion.,,,,4,Elite,NaN,HERBLORE 90,90 Herblore
,1223,Obtain 100 Million XP in a combat skill,"Obtain 100 million experience in either Attack, Strength, Defence, Magic, Ranged, Hitpoints or Prayer.",,,,4,Elite,NaN,,
,1224,Obtain 100 Million XP in any non-combat skill,Obtain 100 million experience in any non-combat skill.,,,,4,Elite,NaN,,
,1225,Obtain 25 Million Agility XP,Obtain 25 million experience in your Agility skill.,,,,4,Elite,NaN,AGILITY 99,99 Agility
,1226,Obtain 25 Million Construction XP,Obtain 25 million experience in your Construction skill.,,,,4,Elite,NaN,CONSTRUCTION 99,99 Construction
,1227,Obtain 25 Million Cooking XP,Obtain 25 million experience in your Cooking skill.,,,,4,Elite,NaN,COOKING 99,99 Cooking
,1228,Obtain 25 Million Crafting XP,Obtain 25 million experience in your Crafting skill.,,,,4,Elite,NaN,CRAFTING 99,99 Crafting
,1229,Obtain 25 Million Farming XP,Obtain 25 million experience in your Farming skill.,,,,4,Elite,NaN,FARMING 99,99 Farming
,1230,Obtain 25 Million Firemaking XP,Obtain 25 million experience in your Firemaking skill.,,,,4,Elite,NaN,FIREMAKING 99,99 Firemaking
,1231,Obtain 25 Million Fishing XP,Obtain 25 million experience in your Fishing skill.,,,,4,Elite,NaN,FISHING 99,99 Fishing
,1232,Obtain 25 Million Fletching XP,Obtain 25 million experience in your Fletching skill.,,,,4,Elite,NaN,FLETCHING 99,99 Fletching
,1233,Obtain 25 Million Herblore XP,Obtain 25 million experience in your Herblore skill.,,,,4,Elite,NaN,HERBLORE 99,99 Herblore
,1234,Obtain 25 Million Hunter XP,Obtain 25 million experience in your Hunter skill.,,,,4,Elite,NaN,HUNTER 99,99 Hunter
,1235,Obtain 25 Million Mining XP,Obtain 25 million experience in your Mining skill.,,,,4,Elite,NaN,MINING 99,99 Mining
,1236,Obtain 25 Million Prayer XP,Obtain 25 million experience in your Prayer skill.,,,,4,Elite,NaN,PRAYER 99,99 Prayer
,1237,Obtain 25 Million Runecraft XP,Obtain 25 million experience in your Runecraft skill.,,,,4,Elite,NaN,RUNECRAFT 99,99 Runecraft
,1238,Obtain 25 Million Slayer XP,Obtain 25 million experience in your Slayer skill.,,,,4,Elite,NaN,SLAYER 99,99 Slayer
,1239,Obtain 25 Million Smithing XP,Obtain 25 million experience in your Smithing skill.,,,,4,Elite,NaN,SMITHING 99,99 Smithing
